url,price,price_text,currency,operation,property_type,neighborhood,city,state,built_m2,land_m2,publication_age,published_date,scraped_at,source_page
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-con-excelente-distribucion.-150093386.html,6800000,"MN 6,800,000",MXN,venta,Casa,San Simón Ticumac,Benito Juárez,Ciudad de México,160.0,160.0,Publicado hace 57 días,2026-06-03T22:47:28Z,2026-07-30T05:53:41.730446+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-del-valle-sur-benito-juarez-cdmx-150222927.html,12000000,"MN 12,000,000",MXN,venta,Casa,Del Valle Sur,Benito Juárez,Ciudad de México,276.0,80.0,Publicado hace 44 días,2026-06-17T00:07:54Z,2026-07-30T05:53:41.730446+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-en-alcaldia-benito-juarez-150065142.html,10800000,"MN 10,800,000",MXN,venta,Casa,Independencia,Benito Juárez,Ciudad de México,600.0,316.0,Publicado hace 59 días,2026-06-02T00:02:34Z,2026-07-30T05:53:41.730446+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-en-colonia-alamos-benito-juarez-150234130.html,11900000,"MN 11,900,000",MXN,venta,Casa,Álamos,Benito Juárez,Ciudad de México,310.0,368.0,Publicado hace 43 días,2026-06-17T20:59:42Z,2026-07-30T05:53:41.730446+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-en-colonia-ticumac-benito-juarez.-150246004.html,9400000,"MN 9,400,000",MXN,venta,Casa,San Simón Ticumac,Benito Juárez,Ciudad de México,340.0,200.0,Publicado hace 42 días,2026-06-18T20:12:09Z,2026-07-30T05:53:41.730446+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-en-del-valle-centro-150098361.html,18600000,"MN 18,600,000",MXN,venta,Casa,Del Valle Centro,Benito Juárez,Ciudad de México,380.0,228.0,Publicado hace 56 días,2026-06-04T15:29:35Z,2026-07-30T05:53:41.730446+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-en-insurgentes-mixcoac-cdmx-4-150212710.html,12900000,"MN 12,900,000",MXN,venta,Casa,Insurgentes Mixcoac,Benito Juárez,Ciudad de México,210.0,229.0,Publicado hace 45 días,2026-06-16T03:12:24Z,2026-07-30T05:54:44.166795+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-en-la-napoles-ideal-para-modernizar-150094202.html,17000000,"MN 17,000,000",MXN,venta,Casa,Nápoles,Benito Juárez,Ciudad de México,312.0,207.0,Publicado hace 57 días,2026-06-03T23:40:14Z,2026-07-30T05:54:44.166795+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-en-narvarte-poniente-ciudad-de-mexico-150235183.html,12000000,"MN 12,000,000",MXN,venta,Casa,Narvarte Poniente,Benito Juárez,Ciudad de México,471.0,303.0,Publicado hace 43 días,2026-06-17T22:28:04Z,2026-07-30T05:54:44.166795+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-narvarte-poniente-150132142.html,21000000,"MN 21,000,000",MXN,venta,Casa,Narvarte Poniente,Benito Juárez,Ciudad de México,526.0,459.0,Publicado hace 52 días,2026-06-08T19:07:35Z,2026-07-30T05:54:44.166795+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-san-pedro-de-los-pinos-benito-juarez-150203023.html,17000000,"MN 17,000,000",MXN,venta,Casa,San Pedro de los Pinos,Benito Juárez,Ciudad de México,483.0,314.0,Publicado hace 45 días,2026-06-15T16:29:58Z,2026-07-30T05:54:44.166795+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-exterior-y-moderna-de-entrega-inmediata-en-150219414.html,13700000,"MN 13,700,000",MXN,venta,Casa,Del Valle Sur,Benito Juárez,Ciudad de México,203.0,303.0,Publicado hace 44 días,2026-06-16T19:39:20Z,2026-07-30T05:54:44.166795+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-para-remodelar-calle-palenque-alcaldia-benito-150125465.html,9000000,"MN 9,000,000",MXN,venta,Casa,Vertiz Narvarte,Benito Juárez,Ciudad de México,290.0,141.0,Publicado hace 53 días,2026-06-07T16:09:15Z,2026-07-30T05:54:44.166795+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-remodelada-en-venta-col.-miravalle-bj-cdmx-150192879.html,10400000,"MN 10,400,000",MXN,venta,Casa,Miravalle,Benito Juárez,Ciudad de México,240.0,240.0,Publicado hace 48 días,2026-06-13T01:47:07Z,2026-07-30T05:54:44.166795+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-san-pedro-de-los-pinos-149928514.html,16850000,"MN 16,850,000",MXN,venta,Casa,San Pedro de los Pinos,Benito Juárez,Ciudad de México,400.0,374.0,Publicado hace 52 días,2026-05-20T02:11:50Z,2026-07-30T05:54:44.166795+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-san-pedro-de-los-pinos-150134880.html,16850000,"MN 16,850,000",MXN,venta,Casa,San Pedro de los Pinos,Benito Juárez,Ciudad de México,400.0,374.0,Publicado hace 52 días,2026-06-08T20:59:21Z,2026-07-30T05:54:44.166795+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-venta-anaxagoras-letran-valle-150073804.html,10990000,"MN 10,990,000",MXN,venta,Casa,Letrán Valle,Benito Juárez,Ciudad de México,320.0,160.0,Publicado hace 58 días,2026-06-02T18:22:11Z,2026-07-30T05:55:46.954974+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-exclusivo-desarrollo-de-solo-4-casas-en-condominio-150195589.html,15989400,"MN 15,989,400",MXN,venta,Casa,Del Valle Sur,Benito Juárez,Ciudad de México,300.0,420.0,Publicado hace 47 días,2026-06-13T19:31:04Z,2026-07-30T05:55:46.954974+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-se-vende-casa-alcaldia-benito-juarez-cdmx-150165116.html,6500000,"MN 6,500,000",MXN,venta,Casa,Del Carmen,Benito Juárez,Ciudad de México,237.0,386.0,Publicado hace 50 días,2026-06-10T20:27:27Z,2026-07-30T05:55:46.954974+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-venta-amplia-casa-centrica-zona-napoles-150166957.html,12700000,"MN 12,700,000",MXN,venta,Casa,Nápoles,Benito Juárez,Ciudad de México,263.0,154.0,Publicado hace 50 días,2026-06-10T22:51:14Z,2026-07-30T05:55:46.954974+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-venta-casa-en-benito-juarez-con-gran-potencial-150180712.html,8490000,"MN 8,490,000",MXN,venta,Casa,Moderna,Benito Juárez,Ciudad de México,246.0,200.0,Publicado hace 49 días,2026-06-12T01:29:13Z,2026-07-30T05:55:46.954974+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-venta-casa-narvarte-poniente-150146645.html,14000000,"MN 14,000,000",MXN,venta,Casa,Narvarte Poniente,Benito Juárez,Ciudad de México,457.0,296.0,Publicado hace 51 días,2026-06-09T19:26:23Z,2026-07-30T05:55:46.954974+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-venta-de-casa-con-arquitectura-modernista-con-alberca-150242799.html,19500000,"MN 19,500,000",MXN,venta,Casa,Extremadura Insurgentes,Benito Juárez,Ciudad de México,568.0,400.0,Publicado hace 42 días,2026-06-18T17:15:39Z,2026-07-30T05:55:46.954974+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-venta-de-edificio-residencial-en-narvarte-con-2-150116314.html,11800000,"MN 11,800,000",MXN,venta,Casa,Narvarte Poniente,Benito Juárez,Ciudad de México,370.0,250.0,Publicado hace 55 días,2026-06-05T22:22:19Z,2026-07-30T05:55:46.954974+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcapa-casa-en-venta-colonia-actipan-insurgentes-150142604.html,10980000,"MN 10,980,000",MXN,venta,Casa,Actipan,Benito Juárez,Ciudad de México,270.0,270.0,Publicado hace 51 días,2026-06-09T16:25:15Z,2026-07-30T05:55:46.954974+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcapa-venta-urgente-casa-150263281.html,7990000,"MN 7,990,000",MXN,venta,Casa,Xoco,Benito Juárez,Ciudad de México,200.0,175.0,Publicado hace 41 días,2026-06-20T01:04:44Z,2026-07-30T05:55:46.954974+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-7.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-adolfo-prieto-col.-del-valle-centro.-309-m-sup2--149887784.html,12950000,"MN 12,950,000",MXN,venta,Casa,Del Valle Centro,Benito Juárez,Ciudad de México,309.0,227.0,Publicado hace 75 días,2026-05-16T15:41:18Z,2026-07-30T05:56:48.142276+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-benito-juarez-149898683.html,15700000,"MN 15,700,000",MXN,venta,Casa,,Benito Juárez,Ciudad de México,374.0,374.0,Publicado hace 74 días,2026-05-18T03:36:40Z,2026-07-30T05:56:48.142276+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-condominio-en-venta-insurgentes-mixcoac-150031184.html,14500000,"MN 14,500,000",MXN,venta,Casa,Insurgentes Mixcoac,Benito Juárez,Ciudad de México,263.0,263.0,Publicado hace 63 días,2026-05-28T22:46:08Z,2026-07-30T05:56:48.142276+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-condominio-horizontal-en-alamos-149941816.html,7990000,"MN 7,990,000",MXN,venta,Casa,Álamos,Benito Juárez,Ciudad de México,180.0,180.0,Publicado hace 71 días,2026-05-21T03:25:04Z,2026-07-30T05:56:48.142276+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-residencial-emperadores-149967528.html,24900000,"MN 24,900,000",MXN,venta,Casa,Residencial Emperadores,Benito Juárez,Ciudad de México,490.0,470.0,Publicado hace 69 días,2026-05-22T22:26:06Z,2026-07-30T05:56:48.142276+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-en-del-valle-norte-benito-juarez-149984746.html,14800000,"MN 14,800,000",MXN,venta,Casa,Del Valle Norte,Benito Juárez,Ciudad de México,415.0,216.0,Publicado hace 66 días,2026-05-25T16:21:47Z,2026-07-30T05:56:48.142276+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-en-la-colonia-letran-valle-4-149941670.html,11000000,"MN 11,000,000",MXN,venta,Casa,Letrán Valle,Benito Juárez,Ciudad de México,275.0,248.0,Publicado hace 71 días,2026-05-21T03:12:24Z,2026-07-30T05:56:48.142276+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-en-letran-valle-con-terraza-y-patio-150025635.html,15000000,"MN 15,000,000",MXN,venta,Casa,Letrán Valle,Benito Juárez,Ciudad de México,471.0,243.0,Publicado hace 63 días,2026-05-28T15:41:58Z,2026-07-30T05:56:48.142276+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-en-narvarte-oriente-149947450.html,11700000,"MN 11,700,000",MXN,venta,Casa,Narvarte Oriente,Benito Juárez,Ciudad de México,300.0,132.0,Publicado hace 70 días,2026-05-21T16:00:54Z,2026-07-30T05:56:48.142276+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-en-narvarte-oriente-benito-juarez-149992235.html,15200000,"MN 15,200,000",MXN,venta,Casa,Narvarte Oriente,Benito Juárez,Ciudad de México,313.0,207.0,Publicado hace 66 días,2026-05-25T23:19:54Z,2026-07-30T05:56:48.142276+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-en-xoco-alcaldia-benito-juarez-150001721.html,7990000,"MN 7,990,000",MXN,venta,Casa,Xoco,Benito Juárez,Ciudad de México,200.0,172.0,Publicado hace 64 días,2026-05-26T18:33:19Z,2026-07-30T05:57:53.388770+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-para-remodelar-en-narvarte-149910949.html,9000000,"MN 9,000,000",MXN,venta,Casa,Vertiz Narvarte,Benito Juárez,Ciudad de México,220.0,150.0,Publicado hace 73 días,2026-05-19T00:39:20Z,2026-07-30T05:57:53.388770+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-san-pedro-de-los-pinos-149967786.html,17000000,"MN 17,000,000",MXN,venta,Casa,San Pedro de los Pinos,Benito Juárez,Ciudad de México,400.0,374.0,Publicado hace 69 días,2026-05-22T22:47:11Z,2026-07-30T05:57:53.388770+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-vertiz-narvarte-benito-juarez-cdmx.-150000804.html,25000000,"MN 25,000,000",MXN,venta,Casa,Vertiz Narvarte,Benito Juárez,Ciudad de México,396.0,425.0,Publicado hace 65 días,2026-05-26T17:39:10Z,2026-07-30T05:57:53.388770+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-vertiz-narvarte-en-venta-149939000.html,16000000,"MN 16,000,000",MXN,venta,Casa,Vertiz Narvarte,Benito Juárez,Ciudad de México,395.0,360.0,Publicado hace 71 días,2026-05-20T22:44:02Z,2026-07-30T05:57:53.388770+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-sola-en-venta-en-la-colonia-san-borja-149922497.html,17650000,"MN 17,650,000",MXN,venta,Casa,Insurgentes San Borja,Benito Juárez,Ciudad de México,350.0,200.0,Publicado hace 72 días,2026-05-19T17:56:46Z,2026-07-30T05:57:53.388770+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-sola-en-venta-narvarte-poniente-149879658.html,14800000,"MN 14,800,000",MXN,venta,Casa,Narvarte Poniente,Benito Juárez,Ciudad de México,415.0,219.0,Publicado hace 76 días,2026-05-16T03:27:12Z,2026-07-30T05:57:53.388770+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-venta-149906431.html,10950000,"MN 10,950,000",MXN,venta,Casa,Letrán Valle,Benito Juárez,Ciudad de México,290.0,170.0,Publicado hace 73 días,2026-05-18T19:31:26Z,2026-07-30T05:57:53.388770+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-venta-150008284.html,6250000,"MN 6,250,000",MXN,venta,Casa,Ciudad de los Deportes,Benito Juárez,Ciudad de México,156.0,108.0,Publicado hace 65 días,2026-05-27T02:27:37Z,2026-07-30T05:57:53.388770+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-venta-en-col.-narvarte-215-m-sup2-c-150066255.html,13300000,"MN 13,300,000",MXN,venta,Casa,Narvarte Oriente,Benito Juárez,Ciudad de México,215.0,215.0,Publicado hace 59 días,2026-06-02T01:20:55Z,2026-07-30T05:57:53.388770+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-venta-en-col.-tlacoquemecatl-383-m-sup2--con-149956147.html,16600000,"MN 16,600,000",MXN,venta,Casa,Tlacoquemecatl,Benito Juárez,Ciudad de México,383.0,203.0,Publicado hace 70 días,2026-05-22T00:06:26Z,2026-07-30T05:58:52.447369+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-estupenda-casa-de-huespedes-con-posibilidades-de-150028102.html,17000000,"MN 17,000,000",MXN,venta,Casa,San Pedro de los Pinos,Benito Juárez,Ciudad de México,400.0,374.0,Publicado hace 63 días,2026-05-28T19:12:20Z,2026-07-30T05:58:52.447369+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-excelente-casa-para-remodelar-en-narvarte-149990568.html,14000000,"MN 14,000,000",MXN,venta,Casa,Narvarte Poniente,Benito Juárez,Ciudad de México,456.0,300.0,Publicado hace 66 días,2026-05-25T21:16:52Z,2026-07-30T05:58:52.447369+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-se-vende-casa-muy-bien-ubicada-en-americas-unidas.-150055032.html,6800000,"MN 6,800,000",MXN,venta,Casa,Américas Unidas,Benito Juárez,Ciudad de México,204.0,163.0,Publicado hace 59 días,2026-06-01T15:58:10Z,2026-07-30T05:58:52.447369+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-townhouse-$12-000-000-del-valle-norte.-alc-b.-juarez.-149974039.html,12000000,"MN 12,000,000",MXN,venta,Casa,Del Valle Norte,Benito Juárez,Ciudad de México,227.0,227.0,Publicado hace 68 días,2026-05-23T16:04:30Z,2026-07-30T05:58:52.447369+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-venta-casa-330-m-sup2--col.-piedad-narvarte-alcaldia-150049950.html,12900000,"MN 12,900,000",MXN,venta,Casa,Piedad Narvarte,Benito Juárez,Ciudad de México,330.0,250.0,Publicado hace 60 días,2026-05-31T15:26:30Z,2026-07-30T05:58:52.447369+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-venta-casa-con-uso-ideal-para-oficinas-obrero-150020844.html,16500000,"MN 16,500,000",MXN,venta,Casa,Atenor Salas,Benito Juárez,Ciudad de México,412.0,212.0,Publicado hace 64 días,2026-05-27T22:50:46Z,2026-07-30T05:58:52.447369+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-venta-casa-en-condominio-col.-narvarte-poniente-149987947.html,9500000,"MN 9,500,000",MXN,venta,Casa,Narvarte Poniente,Benito Juárez,Ciudad de México,170.0,60.0,Publicado hace 66 días,2026-05-25T19:40:49Z,2026-07-30T05:58:52.447369+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-venta-de-casa-con-uso-de-suelo-en-colonia-del-valle-150002959.html,11350000,"MN 11,350,000",MXN,venta,Casa,Del Valle Centro,Benito Juárez,Ciudad de México,273.0,175.0,Publicado hace 65 días,2026-05-26T19:49:55Z,2026-07-30T05:58:52.447369+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcapa-casa-con-excelente-ubicacion.-uso-suelo-multiple-h5-149865145.html,26000000,"MN 26,000,000",MXN,venta,Casa,Del Valle Norte,Benito Juárez,Ciudad de México,602.0,319.0,Publicado hace 62 días,2026-05-15T03:12:36Z,2026-07-30T05:58:52.447369+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-8.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain--amplia-casa-en-venta!-excelente-iluminacion-y-149806422.html,14470000,"MN 14,470,000",MXN,venta,Casa,Acacias,Benito Juárez,Ciudad de México,306.0,194.0,Publicado hace 81 días,2026-05-10T13:46:59Z,2026-07-30T05:59:52.628557+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-con-148-m-sup2--superficie-de-terreno-y-4-149745960.html,14000000,"MN 14,000,000",MXN,venta,Casa,San José Insurgentes,Benito Juárez,Ciudad de México,280.0,148.0,Publicado hace 86 días,2026-05-05T13:06:17Z,2026-07-30T05:59:52.628557+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-con-256-m-sup2--superficie-de-terreno-y-5-149767454.html,13300000,"MN 13,300,000",MXN,venta,Casa,Del Valle Centro,Benito Juárez,Ciudad de México,207.0,256.0,Publicado hace 85 días,2026-05-07T00:50:34Z,2026-07-30T05:59:52.628557+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-de-290-m-sup2--col.-letran-valle-149738600.html,7600000,"MN 7,600,000",MXN,venta,Casa,Letrán Valle,Benito Juárez,Ciudad de México,290.0,151.0,Publicado hace 87 días,2026-05-04T20:56:59Z,2026-07-30T05:59:52.628557+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-mixcoac-149785662.html,11280000,"MN 11,280,000",MXN,venta,Casa,Mixcoac,Benito Juárez,Ciudad de México,371.0,279.0,Publicado hace 83 días,2026-05-08T04:55:28Z,2026-07-30T05:59:52.628557+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-piedad-narvarte-en-venta-149752734.html,30200000,"MN 30,200,000",MXN,venta,Casa,Piedad Narvarte,Benito Juárez,Ciudad de México,501.0,299.0,Publicado hace 86 días,2026-05-05T23:24:50Z,2026-07-30T05:59:52.628557+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-de-3-niveles-insurgentes-san-borja-del-149781254.html,18900000,"MN 18,900,000",MXN,venta,Casa,Insurgentes San Borja,Benito Juárez,Ciudad de México,530.0,261.0,Publicado hace 84 días,2026-05-07T22:16:46Z,2026-07-30T05:59:52.628557+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
